Order_ID,Customer_ID,Date,Age,Gender,City,Product_Category,Unit_Price,Quantity,Discount_Amount,AVG order_value,Total_Amount,Payment_Method,Device_Type,Is_Returning_Customer,Delivery_Time_Days,Customer_Rating,month
ORD_002062,CUST_02062,08-12-2023,33,Male,Izmir,Books,43.48,4,0,43.48,173.92,Credit Card,Mobile,No,6,3,Dec
ORD_000478,CUST_00478,08-12-2023,38,Female,Istanbul,Electronics,410.32,1,0,410.32,410.32,Credit Card,Mobile,Yes,5,4,Dec
ORD_000551,CUST_00551,08-12-2023,36,Male,Istanbul,Electronics,1911.31,3,0,1911.31,5733.93,Bank Transfer,Mobile,No,2,5,Dec
ORD_000669,CUST_00669,08-12-2023,18,Male,Bursa,Food,132.67,2,0,132.67,265.34,Digital Wallet,Mobile,Yes,6,5,Dec
ORD_004734,CUST_04734,08-12-2023,40,Female,Istanbul,Sports,697.04,1,113.17,583.87,583.87,Digital Wallet,Mobile,Yes,5,3,Dec
ORD_003320,CUST_03320,08-12-2023,62,Female,Gaziantep,Toys,83.32,1,0,83.32,83.32,Bank Transfer,Mobile,Yes,5,4,Dec
ORD_000773,CUST_00773,08-12-2023,42,Female,Izmir,Toys,198.94,5,0,198.94,994.7,Digital Wallet,Desktop,Yes,7,5,Dec
ORD_003738,CUST_03738,08-12-2023,33,Male,Istanbul,Electronics,3389.06,1,938.19,2450.87,2450.87,Credit Card,Mobile,Yes,3,5,Dec
ORD_003189,CUST_03189,09-12-2023,45,Male,Izmir,Fashion,580.15,4,0,580.15,2320.6,Debit Card,Desktop,Yes,3,4,Dec
ORD_002514,CUST_02514,09-12-2023,31,Male,Istanbul,Fashion,212.61,4,0,212.61,850.44,Bank Transfer,Mobile,No,4,4,Dec
ORD_003718,CUST_03718,09-12-2023,62,Male,Konya,Home & Garden,653.25,1,0,653.25,653.25,Bank Transfer,Tablet,Yes,8,4,Dec
ORD_003294,CUST_03294,09-12-2023,39,Male,Istanbul,Books,26.03,1,4.81,21.22,21.22,Digital Wallet,Desktop,No,6,5,Dec
ORD_000436,CUST_00436,09-12-2023,35,Female,Istanbul,Toys,240.93,2,14.37,233.75,467.49,Digital Wallet,Tablet,No,6,4,Dec
ORD_002093,CUST_02093,09-12-2023,42,Male,Ankara,Beauty,41.03,3,0,41.03,123.09,Debit Card,Mobile,Yes,6,4,Dec
ORD_000869,CUST_00869,09-12-2023,42,Female,Istanbul,Fashion,242.1,3,0,242.1,726.3,Digital Wallet,Mobile,No,4,2,Dec
ORD_000934,CUST_00934,09-12-2023,18,Male,Istanbul,Sports,550.55,1,0,550.55,550.55,Debit Card,Mobile,No,10,4,Dec
ORD_001033,CUST_01033,09-12-2023,39,Male,Ankara,Food,25.57,5,0,25.57,127.85,Credit Card,Mobile,Yes,5,4,Dec
ORD_000299,CUST_00299,09-12-2023,44,Female,Ankara,Food,55.19,1,3.94,51.25,51.25,Bank Transfer,Desktop,Yes,6,4,Dec
ORD_000575,CUST_00575,09-12-2023,44,Male,Kayseri,Sports,345.82,2,0,345.82,691.64,Debit Card,Mobile,Yes,11,4,Dec
ORD_001944,CUST_01944,10-12-2023,30,Male,Konya,Fashion,184.92,1,0,184.92,184.92,Credit Card,Mobile,No,3,4,Dec
ORD_000653,CUST_00653,10-12-2023,31,Male,Adana,Fashion,306.73,3,0,306.73,920.19,Credit Card,Mobile,No,4,1,Dec
ORD_000443,CUST_00443,10-12-2023,18,Other,Konya,Electronics,635.69,2,0,635.69,1271.38,Credit Card,Desktop,Yes,5,3,Dec
ORD_003614,CUST_03614,10-12-2023,39,Male,Ankara,Books,15.43,2,0.97,14.95,29.89,Digital Wallet,Desktop,No,19,2,Dec
ORD_001311,CUST_01311,10-12-2023,34,Female,Istanbul,Home & Garden,1289.76,1,0,1289.76,1289.76,Credit Card,Mobile,No,8,3,Dec
ORD_002317,CUST_02317,10-12-2023,45,Male,Istanbul,Home & Garden,1680.4,1,0,1680.4,1680.4,Digital Wallet,Desktop,Yes,10,2,Dec
ORD_000268,CUST_00268,10-12-2023,18,Female,Gaziantep,Beauty,147.04,4,11.25,144.23,576.91,Credit Card,Mobile,Yes,12,5,Dec
ORD_002309,CUST_02309,10-12-2023,41,Female,Antalya,Sports,554.11,1,0,554.11,554.11,Debit Card,Mobile,Yes,11,5,Dec
ORD_004226,CUST_04226,10-12-2023,41,Female,Istanbul,Sports,853.96,1,0,853.96,853.96,Credit Card,Mobile,No,5,4,Dec
ORD_003554,CUST_03554,10-12-2023,65,Male,Kayseri,Beauty,58.27,1,0,58.27,58.27,Debit Card,Mobile,No,6,2,Dec
ORD_000098,CUST_00098,10-12-2023,38,Female,Izmir,Sports,499.36,1,54.45,444.91,444.91,Digital Wallet,Mobile,Yes,9,4,Dec
ORD_001738,CUST_01738,10-12-2023,22,Female,Bursa,Beauty,57.87,3,8.04,55.19,165.57,Cash on Delivery,Mobile,No,3,5,Dec
ORD_002655,CUST_02655,10-12-2023,27,Male,Istanbul,Electronics,1301.8,5,139.67,1273.87,6369.33,Digital Wallet,Desktop,Yes,4,2,Dec
ORD_003527,CUST_03527,11-12-2023,32,Female,Istanbul,Electronics,1498.89,5,0,1498.89,7494.45,Debit Card,Mobile,Yes,6,3,Dec
ORD_003603,CUST_03603,11-12-2023,59,Female,Ankara,Sports,1202.59,1,123.62,1078.97,1078.97,Digital Wallet,Mobile,No,4,3,Dec
ORD_004830,CUST_04830,11-12-2023,22,Female,Gaziantep,Sports,926.22,1,160.87,765.35,765.35,Credit Card,Mobile,Yes,11,3,Dec
ORD_002953,CUST_02953,11-12-2023,40,Male,Adana,Food,100.09,1,0,100.09,100.09,Cash on Delivery,Mobile,Yes,5,4,Dec
ORD_000325,CUST_00325,11-12-2023,22,Female,Konya,Beauty,157.2,2,0,157.2,314.4,Credit Card,Mobile,Yes,8,4,Dec
ORD_004245,CUST_04245,11-12-2023,35,Male,Kayseri,Home & Garden,195.27,1,0,195.27,195.27,Bank Transfer,Mobile,Yes,7,5,Dec
ORD_003042,CUST_03042,11-12-2023,36,Male,Antalya,Beauty,69.42,1,15.17,54.25,54.25,Credit Card,Mobile,Yes,5,2,Dec
ORD_004252,CUST_04252,11-12-2023,37,Female,Ankara,Sports,1162.52,4,0,1162.52,4650.08,Debit Card,Tablet,Yes,6,5,Dec
ORD_001698,CUST_01698,11-12-2023,26,Male,Istanbul,Sports,1439.08,4,0,1439.08,5756.32,Credit Card,Mobile,Yes,5,3,Dec
ORD_003467,CUST_03467,11-12-2023,30,Male,Kayseri,Electronics,3145.83,5,0,3145.83,15729.15,Digital Wallet,Desktop,No,4,2,Dec
ORD_001696,CUST_01696,11-12-2023,58,Female,Ankara,Toys,123.15,5,0,123.15,615.75,Debit Card,Desktop,Yes,3,5,Dec
ORD_000723,CUST_00723,11-12-2023,18,Female,Istanbul,Fashion,304.11,4,0,304.11,1216.44,Credit Card,Mobile,No,2,4,Dec
ORD_003405,CUST_03405,11-12-2023,40,Male,Konya,Books,30.04,2,0,30.04,60.08,Bank Transfer,Mobile,No,6,3,Dec
ORD_003500,CUST_03500,11-12-2023,30,Male,Izmir,Food,23.25,1,0,23.25,23.25,Bank Transfer,Desktop,No,12,3,Dec
ORD_004059,CUST_04059,11-12-2023,46,Male,Kayseri,Books,39.94,1,4.56,35.38,35.38,Digital Wallet,Mobile,Yes,3,4,Dec
ORD_001286,CUST_01286,11-12-2023,19,Female,Konya,Home & Garden,1267.09,2,0,1267.09,2534.18,Debit Card,Desktop,Yes,6,2,Dec
ORD_001681,CUST_01681,12-12-2023,39,Male,Gaziantep,Home & Garden,601.19,3,32.42,590.38,1771.15,Digital Wallet,Desktop,Yes,6,4,Dec
ORD_004791,CUST_04791,12-12-2023,31,Female,Konya,Sports,422.21,5,120,398.21,1991.05,Debit Card,Mobile,Yes,5,3,Dec
ORD_000416,CUST_00416,12-12-2023,26,Female,Konya,Sports,914.56,3,163.7,859.99,2579.98,Credit Card,Mobile,Yes,4,2,Dec
ORD_000703,CUST_00703,12-12-2023,26,Female,Bursa,Sports,354.73,1,0,354.73,354.73,Digital Wallet,Tablet,Yes,7,3,Dec
ORD_002038,CUST_02038,12-12-2023,28,Female,Bursa,Books,76.42,2,0,76.42,152.84,Debit Card,Mobile,No,4,5,Dec
ORD_001986,CUST_01986,12-12-2023,41,Female,Ankara,Home & Garden,660.42,1,102.5,557.92,557.92,Digital Wallet,Desktop,Yes,5,5,Dec
ORD_001497,CUST_01497,12-12-2023,59,Male,Ankara,Beauty,67.64,1,0,67.64,67.64,Digital Wallet,Tablet,No,5,5,Dec
ORD_001279,CUST_01279,12-12-2023,37,Male,Konya,Home & Garden,376.97,2,0,376.97,753.94,Debit Card,Desktop,Yes,4,1,Dec
ORD_001706,CUST_01706,12-12-2023,32,Male,Antalya,Home & Garden,1059.3,1,0,1059.3,1059.3,Credit Card,Mobile,Yes,2,4,Dec
ORD_003280,CUST_03280,12-12-2023,41,Female,Konya,Toys,123.21,1,28.22,94.99,94.99,Debit Card,Mobile,No,5,5,Dec
ORD_003759,CUST_03759,12-12-2023,38,Female,Bursa,Books,21.14,1,0,21.14,21.14,Debit Card,Mobile,No,7,2,Dec
ORD_001679,CUST_01679,13-12-2023,46,Female,Kayseri,Books,60.01,1,0,60.01,60.01,Digital Wallet,Tablet,No,2,4,Dec
ORD_004429,CUST_04429,13-12-2023,36,Female,Istanbul,Toys,189.04,3,0,189.04,567.12,Credit Card,Desktop,Yes,10,4,Dec
ORD_003118,CUST_03118,13-12-2023,25,Male,Eskisehir,Toys,37.93,4,0,37.93,151.72,Digital Wallet,Mobile,Yes,4,4,Dec
ORD_004580,CUST_04580,13-12-2023,44,Male,Izmir,Electronics,1443.1,1,0,1443.1,1443.1,Cash on Delivery,Desktop,Yes,8,5,Dec
ORD_003153,CUST_03153,13-12-2023,18,Male,Istanbul,Books,44.73,1,0,44.73,44.73,Bank Transfer,Tablet,Yes,4,4,Dec
ORD_002367,CUST_02367,13-12-2023,28,Male,Adana,Fashion,91.46,2,0,91.46,182.92,Bank Transfer,Mobile,No,6,5,Dec
ORD_004105,CUST_04105,13-12-2023,34,Female,Konya,Books,50.46,1,6.71,43.75,43.75,Debit Card,Tablet,Yes,4,5,Dec
ORD_004990,CUST_04990,13-12-2023,63,Male,Istanbul,Sports,828.9,1,0,828.9,828.9,Credit Card,Mobile,No,11,4,Dec
ORD_003854,CUST_03854,13-12-2023,21,Male,Bursa,Toys,59.52,2,0,59.52,119.04,Credit Card,Tablet,No,13,5,Dec
ORD_001569,CUST_01569,13-12-2023,18,Male,Konya,Food,74.06,2,0,74.06,148.12,Credit Card,Mobile,Yes,1,5,Dec
ORD_004173,CUST_04173,13-12-2023,29,Female,Izmir,Food,171.66,1,0,171.66,171.66,Credit Card,Desktop,Yes,3,5,Dec
ORD_000958,CUST_00958,13-12-2023,40,Female,Izmir,Electronics,1993.27,5,579.13,1877.44,9387.22,Digital Wallet,Desktop,Yes,2,3,Dec
ORD_000011,CUST_00011,13-12-2023,29,Male,Kayseri,Electronics,770.72,1,0,770.72,770.72,Credit Card,Mobile,Yes,11,4,Dec
ORD_000681,CUST_00681,13-12-2023,43,Male,Istanbul,Beauty,95.35,3,0,95.35,286.05,Credit Card,Tablet,No,10,1,Dec
ORD_004130,CUST_04130,14-12-2023,54,Male,Antalya,Sports,190.99,2,0,190.99,381.98,Credit Card,Mobile,No,7,4,Dec
ORD_000870,CUST_00870,14-12-2023,59,Male,Istanbul,Home & Garden,1179.81,3,0,1179.81,3539.43,Credit Card,Mobile,Yes,5,5,Dec
ORD_001625,CUST_01625,14-12-2023,57,Female,Istanbul,Beauty,186.54,1,0,186.54,186.54,Credit Card,Mobile,Yes,2,5,Dec
ORD_000615,CUST_00615,14-12-2023,64,Female,Eskisehir,Fashion,182.17,2,0,182.17,364.34,Debit Card,Mobile,Yes,3,5,Dec
ORD_002684,CUST_02684,14-12-2023,43,Female,Istanbul,Fashion,727.06,4,0,727.06,2908.24,Digital Wallet,Mobile,Yes,11,4,Dec
ORD_002668,CUST_02668,14-12-2023,20,Male,Izmir,Food,80.71,4,0,80.71,322.84,Credit Card,Desktop,No,12,3,Dec
ORD_003547,CUST_03547,14-12-2023,43,Male,Bursa,Fashion,191.21,3,0,191.21,573.63,Digital Wallet,Tablet,Yes,5,5,Dec
ORD_002387,CUST_02387,14-12-2023,32,Male,Istanbul,Fashion,186.7,4,0,186.7,746.8,Digital Wallet,Desktop,No,4,5,Dec
ORD_002057,CUST_02057,14-12-2023,29,Female,Istanbul,Home & Garden,425.71,1,123.25,302.46,302.46,Credit Card,Desktop,No,11,5,Dec
ORD_002058,CUST_02058,14-12-2023,45,Female,Konya,Home & Garden,635.52,3,112.2,598.12,1794.36,Digital Wallet,Tablet,No,6,3,Dec
ORD_002265,CUST_02265,14-12-2023,43,Male,Istanbul,Home & Garden,561.6,5,0,561.6,2808,Digital Wallet,Mobile,Yes,5,4,Dec
ORD_002276,CUST_02276,14-12-2023,21,Female,Konya,Home & Garden,282.58,1,0,282.58,282.58,Debit Card,Mobile,No,7,4,Dec
ORD_004406,CUST_04406,14-12-2023,45,Female,Adana,Food,206.34,1,31.55,174.79,174.79,Digital Wallet,Mobile,No,18,5,Dec
ORD_002662,CUST_02662,14-12-2023,24,Female,Izmir,Electronics,2783.61,1,0,2783.61,2783.61,Debit Card,Mobile,Yes,6,5,Dec
ORD_003358,CUST_03358,15-12-2023,18,Female,Antalya,Beauty,87.73,4,6.15,86.19,344.77,Credit Card,Mobile,Yes,6,4,Dec
ORD_003122,CUST_03122,15-12-2023,27,Female,Istanbul,Books,127.46,2,19.26,117.83,235.66,Debit Card,Mobile,No,10,4,Dec
ORD_003386,CUST_03386,15-12-2023,28,Male,Istanbul,Home & Garden,1168.22,1,72.48,1095.74,1095.74,Credit Card,Mobile,Yes,7,5,Dec
ORD_003076,CUST_03076,15-12-2023,56,Female,Gaziantep,Sports,71.21,1,0,71.21,71.21,Bank Transfer,Mobile,No,5,2,Dec
ORD_001630,CUST_01630,15-12-2023,45,Male,Istanbul,Home & Garden,323.02,4,0,323.02,1292.08,Debit Card,Desktop,No,6,4,Dec
ORD_003894,CUST_03894,15-12-2023,18,Male,Konya,Beauty,174.77,2,22.45,163.55,327.09,Debit Card,Mobile,No,6,5,Dec
ORD_002789,CUST_02789,15-12-2023,29,Male,Antalya,Electronics,899.73,1,0,899.73,899.73,Debit Card,Mobile,No,6,5,Dec
ORD_004715,CUST_04715,15-12-2023,35,Male,Adana,Books,32.61,1,0,32.61,32.61,Digital Wallet,Desktop,Yes,3,3,Dec
ORD_000170,CUST_00170,15-12-2023,25,Female,Gaziantep,Toys,58.14,1,0,58.14,58.14,Credit Card,Desktop,Yes,7,3,Dec
ORD_000183,CUST_00183,15-12-2023,22,Other,Adana,Home & Garden,532.57,5,0,532.57,2662.85,Digital Wallet,Desktop,Yes,8,4,Dec
ORD_004548,CUST_04548,15-12-2023,34,Female,Istanbul,Home & Garden,601.2,4,130.69,568.53,2274.11,Debit Card,Tablet,No,4,5,Dec
ORD_002986,CUST_02986,15-12-2023,23,Female,Istanbul,Sports,339.6,3,0,339.6,1018.8,Digital Wallet,Mobile,No,8,5,Dec
ORD_003201,CUST_03201,15-12-2023,37,Female,Bursa,Electronics,3224.47,2,0,3224.47,6448.94,Credit Card,Mobile,Yes,5,5,Dec
ORD_002182,CUST_02182,15-12-2023,30,Female,Kayseri,Fashion,192.51,3,22.24,185.1,555.29,Credit Card,Desktop,No,12,4,Dec
ORD_000549,CUST_00549,16-12-2023,39,Female,Adana,Beauty,99.77,2,0,99.77,199.54,Credit Card,Mobile,Yes,7,5,Dec
ORD_004667,CUST_04667,16-12-2023,27,Female,Izmir,Home & Garden,176.51,5,0,176.51,882.55,Digital Wallet,Mobile,Yes,9,5,Dec
ORD_000186,CUST_00186,16-12-2023,43,Male,Istanbul,Electronics,3200.17,5,0,3200.17,16000.85,Debit Card,Desktop,No,7,5,Dec
ORD_002730,CUST_02730,16-12-2023,29,Male,Konya,Fashion,375.22,1,0,375.22,375.22,Debit Card,Mobile,No,4,5,Dec
ORD_000101,CUST_00101,16-12-2023,18,Female,Izmir,Sports,572.97,4,0,572.97,2291.88,Credit Card,Mobile,Yes,7,3,Dec
ORD_004040,CUST_04040,16-12-2023,26,Female,Antalya,Sports,608.32,5,0,608.32,3041.6,Credit Card,Mobile,Yes,5,4,Dec
ORD_001553,CUST_01553,16-12-2023,24,Male,Kayseri,Home & Garden,1152.39,1,229.65,922.74,922.74,Digital Wallet,Mobile,Yes,7,5,Dec
ORD_001543,CUST_01543,16-12-2023,54,Female,Bursa,Home & Garden,290.72,2,0,290.72,581.44,Digital Wallet,Mobile,Yes,9,3,Dec
ORD_004492,CUST_04492,16-12-2023,23,Female,Bursa,Electronics,2856.11,1,0,2856.11,2856.11,Digital Wallet,Desktop,Yes,6,2,Dec
ORD_003445,CUST_03445,16-12-2023,43,Male,Konya,Books,45.9,1,0,45.9,45.9,Credit Card,Mobile,Yes,11,4,Dec
ORD_002313,CUST_02313,17-12-2023,37,Female,Izmir,Toys,328.49,1,0,328.49,328.49,Credit Card,Mobile,No,6,4,Dec
ORD_003786,CUST_03786,17-12-2023,28,Male,Istanbul,Sports,404.06,5,0,404.06,2020.3,Debit Card,Desktop,Yes,15,1,Dec
ORD_001513,CUST_01513,17-12-2023,26,Male,Istanbul,Sports,323.22,1,0,323.22,323.22,Credit Card,Desktop,Yes,12,1,Dec
ORD_002874,CUST_02874,17-12-2023,27,Female,Istanbul,Fashion,186.35,2,0,186.35,372.7,Debit Card,Mobile,No,8,2,Dec
ORD_000974,CUST_00974,17-12-2023,27,Male,Adana,Food,18.37,3,0,18.37,55.11,Digital Wallet,Desktop,Yes,6,4,Dec
ORD_003688,CUST_03688,17-12-2023,38,Male,Adana,Electronics,1239.15,1,0,1239.15,1239.15,Credit Card,Mobile,No,5,5,Dec
ORD_002560,CUST_02560,17-12-2023,46,Male,Antalya,Books,26.22,1,0,26.22,26.22,Bank Transfer,Desktop,Yes,8,4,Dec
ORD_004302,CUST_04302,17-12-2023,18,Female,Istanbul,Books,39.94,1,0,39.94,39.94,Digital Wallet,Mobile,No,6,4,Dec
ORD_000118,CUST_00118,17-12-2023,20,Male,Ankara,Sports,367.58,3,58.54,348.07,1044.2,Digital Wallet,Tablet,No,6,4,Dec
ORD_003827,CUST_03827,17-12-2023,20,Male,Izmir,Beauty,42.82,2,3.56,41.04,82.08,Debit Card,Desktop,Yes,7,5,Dec
ORD_003960,CUST_03960,17-12-2023,37,Female,Gaziantep,Electronics,1239.73,1,124.25,1115.48,1115.48,Digital Wallet,Desktop,No,5,4,Dec
ORD_000649,CUST_00649,18-12-2023,32,Female,Ankara,Home & Garden,275.41,3,0,275.41,826.23,Digital Wallet,Mobile,Yes,5,5,Dec
ORD_001164,CUST_01164,18-12-2023,18,Female,Gaziantep,Books,36.45,1,6.17,30.28,30.28,Credit Card,Mobile,No,6,4,Dec
ORD_004598,CUST_04598,18-12-2023,50,Female,Istanbul,Home & Garden,1212.76,2,0,1212.76,2425.52,Credit Card,Mobile,Yes,2,5,Dec
ORD_001924,CUST_01924,18-12-2023,37,Female,Istanbul,Fashion,353.34,5,0,353.34,1766.7,Credit Card,Mobile,No,4,2,Dec
ORD_000499,CUST_00499,18-12-2023,24,Female,Bursa,Home & Garden,524.52,1,0,524.52,524.52,Credit Card,Desktop,Yes,6,4,Dec
ORD_001765,CUST_01765,18-12-2023,32,Female,Istanbul,Fashion,76.15,4,0,76.15,304.6,Bank Transfer,Tablet,Yes,8,1,Dec
ORD_001605,CUST_01605,18-12-2023,29,Male,Ankara,Books,109.41,2,0,109.41,218.82,Credit Card,Mobile,Yes,12,3,Dec
ORD_004971,CUST_04971,18-12-2023,53,Female,Ankara,Food,44.2,1,4.53,39.67,39.67,Credit Card,Mobile,No,7,4,Dec
ORD_003326,CUST_03326,18-12-2023,40,Male,Gaziantep,Food,36.11,1,0,36.11,36.11,Digital Wallet,Mobile,Yes,5,4,Dec
ORD_001227,CUST_01227,18-12-2023,35,Male,Antalya,Books,42.18,1,0,42.18,42.18,Credit Card,Desktop,No,7,2,Dec
ORD_001866,CUST_01866,18-12-2023,18,Male,Izmir,Home & Garden,1049.63,1,0,1049.63,1049.63,Debit Card,Mobile,No,4,5,Dec
ORD_000115,CUST_00115,19-12-2023,32,Female,Istanbul,Electronics,3964.15,1,820.08,3144.07,3144.07,Debit Card,Desktop,No,4,2,Dec
ORD_004375,CUST_04375,19-12-2023,46,Female,Istanbul,Sports,598.59,1,0,598.59,598.59,Digital Wallet,Mobile,No,2,2,Dec
ORD_004510,CUST_04510,19-12-2023,34,Female,Bursa,Home & Garden,56.64,2,0,56.64,113.28,Bank Transfer,Desktop,Yes,7,4,Dec
ORD_003050,CUST_03050,19-12-2023,49,Female,Gaziantep,Toys,168.32,2,20.66,157.99,315.98,Bank Transfer,Desktop,Yes,4,3,Dec
ORD_002879,CUST_02879,19-12-2023,38,Male,Ankara,Toys,132.16,4,0,132.16,528.64,Bank Transfer,Tablet,No,16,4,Dec
ORD_001259,CUST_01259,19-12-2023,26,Male,Istanbul,Sports,440.11,1,80.72,359.39,359.39,Digital Wallet,Desktop,Yes,8,4,Dec
ORD_001214,CUST_01214,19-12-2023,45,Female,Konya,Toys,595.58,1,0,595.58,595.58,Debit Card,Desktop,Yes,2,5,Dec
ORD_000750,CUST_00750,19-12-2023,18,Male,Ankara,Toys,86.36,5,0,86.36,431.8,Credit Card,Mobile,No,2,4,Dec
ORD_004122,CUST_04122,19-12-2023,33,Male,Istanbul,Toys,164.22,1,0,164.22,164.22,Bank Transfer,Mobile,Yes,5,4,Dec
ORD_003862,CUST_03862,19-12-2023,25,Female,Kayseri,Food,30.74,4,8.07,28.72,114.89,Debit Card,Desktop,Yes,6,3,Dec
ORD_001106,CUST_01106,20-12-2023,22,Male,Bursa,Toys,601.94,1,0,601.94,601.94,Credit Card,Mobile,Yes,13,5,Dec
ORD_001065,CUST_01065,20-12-2023,30,Male,Adana,Toys,319.06,3,0,319.06,957.18,Credit Card,Mobile,No,12,5,Dec
ORD_002640,CUST_02640,20-12-2023,39,Female,Istanbul,Electronics,1470.49,4,0,1470.49,5881.96,Credit Card,Desktop,Yes,4,4,Dec
ORD_003089,CUST_03089,20-12-2023,18,Female,Ankara,Food,131.45,1,24.13,107.32,107.32,Debit Card,Desktop,No,3,5,Dec
ORD_001579,CUST_01579,20-12-2023,26,Male,Gaziantep,Fashion,143.13,2,0,143.13,286.26,Digital Wallet,Mobile,Yes,8,5,Dec
ORD_000263,CUST_00263,20-12-2023,18,Female,Istanbul,Sports,1125.88,1,160.21,965.67,965.67,Credit Card,Desktop,Yes,18,5,Dec
ORD_000965,CUST_00965,20-12-2023,33,Male,Kayseri,Food,45.68,4,0,45.68,182.72,Credit Card,Mobile,Yes,5,5,Dec
ORD_000530,CUST_00530,20-12-2023,24,Male,Istanbul,Toys,55.84,1,0,55.84,55.84,Credit Card,Desktop,No,3,4,Dec
ORD_003331,CUST_03331,20-12-2023,45,Male,Istanbul,Books,39.28,1,0,39.28,39.28,Digital Wallet,Mobile,Yes,3,5,Dec
ORD_004627,CUST_04627,20-12-2023,26,Female,Bursa,Electronics,3781.69,1,0,3781.69,3781.69,Credit Card,Mobile,Yes,8,5,Dec
ORD_002124,CUST_02124,20-12-2023,31,Male,Ankara,Food,29.93,2,0,29.93,59.86,Credit Card,Desktop,No,7,4,Dec
ORD_004132,CUST_04132,20-12-2023,35,Male,Antalya,Toys,63.25,3,0,63.25,189.75,Bank Transfer,Mobile,Yes,4,2,Dec
ORD_003140,CUST_03140,20-12-2023,31,Female,Bursa,Books,54.59,1,0,54.59,54.59,Digital Wallet,Mobile,Yes,2,4,Dec
ORD_001756,CUST_01756,20-12-2023,51,Male,Ankara,Toys,144.56,2,0,144.56,289.12,Digital Wallet,Mobile,No,4,4,Dec
ORD_003821,CUST_03821,21-12-2023,30,Male,Istanbul,Home & Garden,212.45,2,21.15,201.88,403.75,Credit Card,Mobile,Yes,3,5,Dec
ORD_003317,CUST_03317,21-12-2023,34,Male,Ankara,Sports,574.18,3,0,574.18,1722.54,Credit Card,Tablet,Yes,3,5,Dec
ORD_001077,CUST_01077,21-12-2023,18,Male,Istanbul,Home & Garden,1266.37,1,0,1266.37,1266.37,Debit Card,Desktop,Yes,5,4,Dec
ORD_003125,CUST_03125,21-12-2023,33,Female,Eskisehir,Sports,224.97,3,24.5,216.8,650.41,Debit Card,Mobile,Yes,11,4,Dec
ORD_004081,CUST_04081,21-12-2023,42,Female,Istanbul,Fashion,161.58,2,0,161.58,323.16,Credit Card,Mobile,Yes,2,3,Dec
ORD_001490,CUST_01490,21-12-2023,50,Female,Istanbul,Beauty,59.81,3,0,59.81,179.43,Digital Wallet,Tablet,Yes,7,5,Dec
ORD_002611,CUST_02611,21-12-2023,42,Female,Istanbul,Home & Garden,491.29,2,0,491.29,982.58,Credit Card,Tablet,Yes,3,5,Dec
ORD_004052,CUST_04052,21-12-2023,37,Female,Ankara,Toys,28.58,4,0,28.58,114.32,Credit Card,Tablet,No,11,4,Dec
ORD_002357,CUST_02357,21-12-2023,30,Male,Adana,Beauty,39.95,3,9.66,36.73,110.19,Digital Wallet,Mobile,Yes,1,5,Dec
ORD_001317,CUST_01317,22-12-2023,22,Male,Ankara,Sports,899.76,2,0,899.76,1799.52,Digital Wallet,Mobile,No,8,2,Dec
ORD_001993,CUST_01993,22-12-2023,49,Female,Ankara,Food,126.46,1,8.97,117.49,117.49,Digital Wallet,Mobile,Yes,7,5,Dec
ORD_004021,CUST_04021,22-12-2023,61,Female,Bursa,Beauty,171.61,2,0,171.61,343.22,Credit Card,Mobile,No,7,2,Dec
ORD_000820,CUST_00820,22-12-2023,47,Female,Ankara,Fashion,153.78,1,0,153.78,153.78,Credit Card,Mobile,No,3,4,Dec
ORD_001527,CUST_01527,22-12-2023,57,Male,Bursa,Fashion,65.91,1,0,65.91,65.91,Credit Card,Mobile,No,7,1,Dec
ORD_004558,CUST_04558,22-12-2023,39,Male,Bursa,Beauty,180.88,3,49.77,164.29,492.87,Credit Card,Desktop,No,12,5,Dec
ORD_002717,CUST_02717,22-12-2023,42,Male,Antalya,Sports,319.65,2,67.85,285.73,571.45,Credit Card,Desktop,No,6,5,Dec
ORD_004275,CUST_04275,22-12-2023,18,Female,Bursa,Food,68.7,2,0,68.7,137.4,Digital Wallet,Desktop,No,4,5,Dec
ORD_004012,CUST_04012,22-12-2023,18,Female,Bursa,Food,10.95,5,0,10.95,54.75,Bank Transfer,Tablet,Yes,7,4,Dec
ORD_004261,CUST_04261,22-12-2023,46,Female,Istanbul,Fashion,314.02,2,0,314.02,628.04,Credit Card,Desktop,No,6,4,Dec
ORD_004450,CUST_04450,22-12-2023,52,Male,Izmir,Food,87.08,1,0,87.08,87.08,Digital Wallet,Mobile,No,2,5,Dec
ORD_004881,CUST_04881,22-12-2023,46,Male,Istanbul,Food,119.25,3,0,119.25,357.75,Debit Card,Desktop,Yes,12,2,Dec
ORD_003179,CUST_03179,23-12-2023,46,Female,Ankara,Toys,71.6,1,0,71.6,71.6,Bank Transfer,Mobile,No,6,4,Dec
ORD_002458,CUST_02458,23-12-2023,37,Female,Adana,Sports,769.16,2,219.38,659.47,1318.94,Debit Card,Mobile,Yes,5,4,Dec
ORD_000673,CUST_00673,23-12-2023,30,Male,Izmir,Beauty,247.09,5,0,247.09,1235.45,Credit Card,Mobile,Yes,8,3,Dec
ORD_001740,CUST_01740,23-12-2023,55,Male,Antalya,Electronics,1016.26,5,266.03,963.05,4815.27,Digital Wallet,Mobile,Yes,7,5,Dec
